idade_solicitante,salario_solicitante,situacao_propriedade,tempo_trabalhado,motivo,pontuacao,valor_solicitado,taxa_juros,percentual_renda,flag_inadimplencia,anos_primeira_solicitacao,flag_inadimplencia_hist
"29,0","160000,0",Hipotecada,"9,0",Pessoal,C,"14700,0","13,43","0,09","0,0",5,1
"23,0","25920,0",Alugada,"4,0",Pessoal,D,"10000,0","15,58","0,39","1,0",4,0
"40,0","53000,0",Alugada,"2,0",Melhora do lar,A,"12000,0","7,88","0,23","0,0",11,0
"26,0","50000,0",Hipotecada,"10,0",Melhora do lar,E,"15000,0","16,0","0,3","0,0",3,0
"22,0","25000,0",Alugada,"2,0",Educativo,A,"8400,0","6,62","0,34","1,0",2,0
"32,0","75000,0",Hipotecada,"4,0",Melhora do lar,B,"12000,0","11,71","0,16","0,0",6,0
"27,0","26592,0",Alugada,"1,0",Pessoal,A,"2500,0","7,14","0,09","1,0",6,0
"23,0","50500,0",Alugada,"1,0",Empreendimento,B,"12000,0","11,58","0,24","0,0",4,0
"24,0","92341,0",Alugada,"9,0",Pagamento de débitos,A,"12000,0","7,51","0,13","0,0",4,0
"25,0","38000,0",Alugada,"5,0",Pagamento de débitos,B,"5200,0","10,74","0,14","0,0",3,0
"24,0","79200,0",Própria,"8,0",Empreendimento,A,"3800,0","6,62","0,05","0,0",4,0
"30,0","130000,0",Hipotecada,"6,0",Pagamento de débitos,A,"10000,0","8,49","0,08","0,0",10,0
"22,0","140000,0",Hipotecada,"6,0",Educativo,B,"10000,0","10,99","0,07","0,0",3,0
"24,0","60000,0",Alugada,"2,0",Médico,C,"5000,0","13,99","0,08","0,0",2,1
"22,0","36000,0",Alugada,"0,0",Pessoal,B,"3000,0","11,71","0,08","0,0",3,0
"24,0","82800,0",Alugada,"4,0",Pagamento de débitos,B,"10000,0","10,59","0,12","0,0",3,0
"26,0","50000,0",Hipotecada,"5,0",Educativo,A,"5000,0","7,4","0,1","0,0",2,0
"43,0","780000,0",Hipotecada,"2,0",Melhora do lar,A,"1000,0","8,94","0,0","0,0",11,0
"39,0","121200,0",Hipotecada,"16,0",Empreendimento,A,"1450,0","6,76","0,01","0,0",17,0
"25,0","22800,0",Alugada,"0,0",Médico,C,"6000,0","13,35","0,26","1,0",4,0
"23,0","36000,0",Alugada,"0,0",Educativo,C,"3000,0","12,29","0,08","1,0",2,0
"33,0","35000,0",Hipotecada,"3,0",Melhora do lar,B,"10000,0","10,99","0,29","0,0",5,0
"28,0","144000,0",Alugada,"12,0",Pessoal,B,"10000,0","9,99","0,07","0,0",5,0
"49,0","69000,0",Alugada,"0,0",Melhora do lar,D,"16000,0","14,96","0,23","1,0",12,1
"23,0","150000,0",Alugada,"4,0",Educativo,B,"25000,0","10,36","0,17","0,0",3,0
"25,0","51996,0",Alugada,"8,0",Médico,B,"12000,0","12,21","0,23","0,0",4,0
"28,0","33600,0",Alugada,"12,0",Empreendimento,A,"5000,0","5,42","0,15","0,0",8,0
"38,0","75971,0",Hipotecada,"10,0",Melhora do lar,D,"18125,0","14,84","0,24","0,0",12,1
"26,0","280000,0",Alugada,"4,0",Pessoal,C,"10000,0","15,96","0,04","0,0",3,1
"23,0","55000,0",Alugada,"1,0",Médico,A,"3800,0","6,76","0,07","0,0",4,0
"45,0","70000,0",Hipotecada,"15,0",Médico,A,"10000,0","8,59","0,14","0,0",12,0
"25,0","24000,0",Alugada,"0,0",Pessoal,B,"2000,0","10,38","0,08","0,0",4,0
"24,0","50000,0",Hipotecada,"8,0",Educativo,A,"3000,0","7,66","0,06","0,0",2,0
"33,0","60000,0",Alugada,"3,0",Pessoal,A,"9000,0","8,49","0,15","0,0",5,0
"25,0","55000,0",Hipotecada,"9,0",Educativo,B,"6300,0","11,49","0,11","0,0",3,0
"29,0","32997,0",Alugada,"7,0",Pagamento de débitos,A,"10000,0","5,79","0,3","0,0",7,0
"24,0","87000,0",Hipotecada,"5,0",Médico,B,"10000,0","10,36","0,11","0,0",3,0
"29,0","120000,0",Alugada,"1,0",Empreendimento,C,"17500,0","12,87","0,15","0,0",8,1
"25,0","75000,0",Alugada,"8,0",Pessoal,B,"9600,0","12,69","0,13","0,0",3,0
"33,0","84996,0",Alugada,"17,0",Educativo,A,"10000,0","8,0","0,12","0,0",10,0
"23,0","30996,0",Própria,"2,0",Empreendimento,B,"5000,0","11,86","0,16","0,0",4,0
"21,0","51000,0",Hipotecada,"5,0",Pessoal,A,"6000,0","7,88","0,12","0,0",2,0
"23,0","60000,0",Alugada,"0,0",Educativo,C,"9600,0","14,65","0,16","0,0",2,1
"29,0","45000,0",Própria,"0,0",Médico,D,"10000,0","17,58","0,22","0,0",6,1
"29,0","130000,0",Hipotecada,"13,0",Pagamento de débitos,C,"6000,0","13,04","0,05","0,0",9,1
"28,0","52524,0",Hipotecada,"11,0",Médico,A,"9200,0","9,32","0,18","0,0",7,0
"27,0","36000,0",Hipotecada,"8,0",Melhora do lar,A,"12500,0","6,03","0,35","1,0",7,0
"23,0","50000,0",Alugada,"7,0",Pagamento de débitos,A,"5000,0","7,4","0,1","0,0",2,0
"25,0","74000,0",Hipotecada,"9,0",Educativo,A,"18000,0","7,9","0,24","1,0",2,0
"21,0","27600,0",Alugada,"4,0",Educativo,A,"7500,0","6,76","0,27","0,0",4,0
"35,0","28080,0",Alugada,"3,0",Médico,C,"9600,0","13,57","0,34","1,0",7,1
"24,0","54500,0",Hipotecada,"7,0",Médico,D,"8000,0","17,49","0,15","1,0",4,0
"43,0","45000,0",Alugada,"5,0",Educativo,A,"7000,0","5,42","0,16","0,0",12,0
"24,0","38400,0",Alugada,"2,0",Pagamento de débitos,A,"5500,0","6,92","0,14","0,0",3,0
"25,0","53000,0",Alugada,"5,0",Educativo,C,"15000,0","14,27","0,28","0,0",2,1
"23,0","91000,0",Hipotecada,"5,0",Empreendimento,D,"10000,0","16,32","0,11","0,0",3,1
"25,0","58296,0",Alugada,"9,0",Pagamento de débitos,A,"5000,0","6,17","0,09","0,0",4,0
"33,0","90000,0",Alugada,"15,0",Pessoal,B,"18000,0","11,58","0,2","1,0",10,0
"24,0","45996,0",Alugada,"3,0",Educativo,C,"2000,0","12,98","0,04","0,0",4,1
"24,0","36000,0",Alugada,"5,0",Empreendimento,D,"3525,0","14,59","0,1","0,0",3,1
"35,0","70000,0",Alugada,"1,0",Melhora do lar,C,"10000,0","13,98","0,14","0,0",7,0
"23,0","68000,0",Hipotecada,"2,0",Pagamento de débitos,C,"21000,0","12,84","0,31","0,0",2,0
"33,0","66000,0",Alugada,"2,0",Empreendimento,D,"6400,0","14,96","0,1","1,0",6,0
"22,0","61000,0",Alugada,"3,0",Médico,B,"5000,0","9,99","0,08","0,0",2,0
"25,0","70356,0",Alugada,"8,0",Melhora do lar,A,"7000,0","7,29","0,1","0,0",4,0
"21,0","39996,0",Hipotecada,"5,0",Pessoal,B,"8000,0","10,25","0,2","0,0",4,0
"26,0","34200,0",Alugada,"1,0",Médico,C,"3500,0","12,84","0,1","0,0",4,0
"23,0","54000,0",Hipotecada,"2,0",Médico,D,"7500,0","15,58","0,14","1,0",2,0
"22,0","45000,0",Alugada,"1,0",Pagamento de débitos,C,"20000,0","13,92","0,44","1,0",3,1
"36,0","25200,0",Hipotecada,"0,0",Educativo,C,"8700,0","12,23","0,35","1,0",14,1
"23,0","49000,0",Hipotecada,"4,0",Empreendimento,E,"11400,0","17,99","0,23","1,0",4,1
"37,0","22800,0",Própria,"18,0",Educativo,A,"7000,0","6,03","0,31","0,0",15,0
"26,0","105000,0",Própria,"10,0",Empreendimento,D,"10000,0","15,65","0,1","0,0",4,1
"23,0","66300,0",Hipotecada,"2,0",Médico,D,"15000,0","14,83","0,19","1,0",4,0
"31,0","552000,0",Alugada,"0,0",Pessoal,A,"8000,0","7,29","0,01","0,0",10,0
"21,0","24000,0",Hipotecada,"2,0",Educativo,B,"5000,0","8,7","0,21","0,0",2,0
"21,0","38000,0",Alugada,"5,0",Educativo,B,"13500,0","9,91","0,36","1,0",3,0
"24,0","47000,0",Hipotecada,"3,0",Melhora do lar,B,"12000,0","12,21","0,26","0,0",4,0
"27,0","48000,0",Hipotecada,"0,0",Melhora do lar,B,"8000,0","10,59","0,17","0,0",9,0
"24,0","70000,0",Alugada,"4,0",Educativo,C,"14400,0","12,68","0,21","0,0",4,1
"23,0","30000,0",Alugada,"7,0",Pessoal,C,"5000,0","14,17","0,17","1,0",3,1
"29,0","68500,0",Alugada,"4,0",Empreendimento,B,"10000,0","12,53","0,15","0,0",7,0
"41,0","95000,0",Alugada,"3,0",Empreendimento,D,"10000,0","16,49","0,11","0,0",16,0
"24,0","48000,0",Hipotecada,"0,0",Educativo,B,"4400,0","11,83","0,09","0,0",2,0
"25,0","57000,0",Alugada,"0,0",Educativo,C,"15000,0","13,85","0,26","0,0",4,0
"24,0","106800,0",Hipotecada,"6,0",Educativo,A,"11525,0","5,42","0,11","0,0",4,0
"33,0","35000,0",Própria,"4,0",Empreendimento,A,"10000,0","8,49","0,29","0,0",5,0
"22,0","63000,0",Alugada,"5,0",Educativo,A,"9225,0","5,99","0,15","0,0",4,0
"23,0","116000,0",Alugada,"7,0",Empreendimento,A,"11000,0","8,94","0,09","0,0",2,0
"33,0","21000,0",Própria,"1,0",Educativo,B,"7750,0","11,83","0,37","0,0",6,0
"22,0","35500,0",Alugada,"6,0",Melhora do lar,C,"10875,0","12,84","0,31","1,0",4,0
"27,0","92000,0",Hipotecada,"11,0",Educativo,B,"18000,0","11,48","0,2","0,0",8,0
"28,0","48000,0",Hipotecada,"13,0",Pessoal,C,"5000,0","15,27","0,1","1,0",5,1
"31,0","55000,0",Hipotecada,"15,0",Empreendimento,B,"4000,0","12,42","0,07","0,0",9,0
"28,0","75000,0",Alugada,"1,0",Melhora do lar,A,"12000,0","9,63","0,16","0,0",7,0
"27,0","75000,0",Hipotecada,"1,0",Melhora do lar,B,"3900,0","10,51","0,05","0,0",8,0
"25,0","32500,0",Hipotecada,"3,0",Educativo,A,"12500,0","7,9","0,38","0,0",2,0
"24,0","40000,0",Alugada,"0,0",Médico,A,"10000,0","5,79","0,25","0,0",2,0
"24,0","40000,0",Hipotecada,"9,0",Médico,B,"2125,0","11,11","0,05","0,0",4,0
"32,0","55000,0",Hipotecada,"0,0",Médico,C,"9000,0","13,85","0,16","0,0",10,0
"37,0","74400,0",Própria,"21,0",Empreendimento,A,"7500,0","7,05","0,1","0,0",11,0
"31,0","89000,0",Hipotecada,"8,0",Pessoal,D,"12250,0","15,05","0,14","0,0",8,0
"24,0","54000,0",Hipotecada,"7,0",Pessoal,A,"5000,0","5,42","0,09","0,0",4,0
"26,0","85000,0",Alugada,"3,0",Melhora do lar,C,"21000,0","13,92","0,25","0,0",3,0
"27,0","90000,0",Alugada,"4,0",Empreendimento,A,"10000,0","7,49","0,11","0,0",9,0
"23,0","27000,0",Alugada,"2,0",Médico,E,"5000,0","16,77","0,19","1,0",2,1
"23,0","52176,0",Hipotecada,"3,0",Educativo,B,"7500,0","10,59","0,14","0,0",3,0
"30,0","66000,0",Alugada,"5,0",Educativo,D,"10000,0","14,83","0,15","1,0",9,1
"21,0","27000,0",Hipotecada,"3,0",Médico,C,"9600,0","13,49","0,36","0,0",2,1
"31,0","65200,0",Hipotecada,"7,0",Pessoal,A,"7000,0","8,0","0,11","0,0",8,0
"29,0","60000,0",Própria,"9,0",Pessoal,C,"9000,0","12,23","0,15","0,0",10,0
"32,0","90301,0",Hipotecada,"2,0",Empreendimento,C,"15000,0","13,47","0,17","0,0",6,1
"43,0","175436,0",Alugada,"1,0",Melhora do lar,A,"7000,0","5,99","0,04","0,0",12,0
"23,0","63150,0",Hipotecada,"7,0",Médico,B,"12000,0","9,91","0,19","0,0",2,0
"23,0","50000,0",Alugada,"0,0",Educativo,B,"19400,0","12,69","0,39","1,0",2,0
"32,0","43000,0",Alugada,"16,0",Pagamento de débitos,A,"5600,0","7,51","0,13","0,0",7,0
"27,0","61200,0",Hipotecada,"11,0",Médico,B,"5000,0","11,86","0,07","1,0",5,0
"28,0","69996,0",Hipotecada,"1,0",Melhora do lar,B,"7200,0","11,83","0,1","0,0",10,0
"23,0","52800,0",Alugada,"3,0",Educativo,A,"4500,0","6,76","0,09","0,0",4,0
"29,0","77800,0",Alugada,"2,0",Empreendimento,B,"9000,0","12,42","0,12","0,0",6,0
"27,0","50100,0",Alugada,"11,0",Empreendimento,A,"6600,0","8,0","0,13","0,0",7,0
"22,0","56000,0",Alugada,"0,0",Pagamento de débitos,B,"7000,0","11,36","0,13","0,0",2,0
"37,0","21000,0",Alugada,"19,0",Pessoal,D,"5000,0","15,21","0,24","0,0",11,0
"25,0","21996,0",Alugada,"3,0",Melhora do lar,C,"8000,0","13,98","0,36","1,0",2,1
"24,0","63996,0",Hipotecada,"8,0",Médico,A,"14400,0","9,63","0,23","0,0",4,0
"25,0","125000,0",Hipotecada,"1,0",Educativo,B,"20000,0","11,71","0,16","0,0",4,0
"46,0","58000,0",Hipotecada,"10,0",Pessoal,C,"6300,0","11,03","0,11","0,0",13,0
"26,0","22406,0",Alugada,"5,0",Pessoal,A,"2500,0","6,76","0,11","1,0",4,0
"24,0","70000,0",Alugada,"1,0",Educativo,B,"10000,0","9,88","0,14","0,0",2,0
"26,0","20280,0",Hipotecada,"5,0",Melhora do lar,A,"7000,0","8,0","0,35","0,0",2,0
"27,0","50000,0",Hipotecada,"1,0",Pessoal,A,"3000,0","7,68","0,06","0,0",5,0
"26,0","71000,0",Alugada,"10,0",Melhora do lar,C,"8000,0","13,49","0,11","0,0",4,1
"27,0","140000,0",Própria,"8,0",Pessoal,D,"28000,0","15,65","0,2","0,0",5,0
"23,0","27000,0",Alugada,"6,0",Educativo,C,"6000,0","11,66","0,22","0,0",3,0
"23,0","69500,0",Própria,"4,0",Empreendimento,A,"16800,0","7,51","0,24","0,0",3,0
"24,0","96000,0",Alugada,"2,0",Médico,B,"16000,0","11,99","0,17","0,0",3,0
"26,0","40000,0",Alugada,"4,0",Educativo,A,"12500,0","6,92","0,31","1,0",2,0
"25,0","80000,0",Hipotecada,"9,0",Pagamento de débitos,A,"13000,0","6,54","0,16","0,0",3,0
"23,0","80000,0",Alugada,"4,0",Médico,A,"20000,0","7,9","0,25","0,0",4,0
"41,0","52000,0",Alugada,"2,0",Pagamento de débitos,A,"5000,0","7,88","0,1","0,0",13,0
"27,0","120000,0",Hipotecada,"11,0",Melhora do lar,B,"18000,0","10,74","0,15","0,0",6,0
"21,0","18864,0",Alugada,"0,0",Melhora do lar,B,"3000,0","10,99","0,16","1,0",4,0
"33,0","24000,0",Alugada,"0,0",Pagamento de débitos,C,"2000,0","14,35","0,08","0,0",8,1
"22,0","39996,0",Alugada,"3,0",Pessoal,B,"7000,0","9,63","0,18","0,0",4,0
"41,0","37000,0",Própria,"0,0",Empreendimento,C,"10000,0","13,79","0,27","0,0",13,1
"30,0","80000,0",Hipotecada,"7,0",Empreendimento,B,"16800,0","10,99","0,21","0,0",8,0
"30,0","44000,0",Hipotecada,"14,0",Melhora do lar,A,"11000,0","8,0","0,25","0,0",5,0
"25,0","64000,0",Alugada,"7,0",Educativo,D,"8000,0","15,28","0,13","1,0",4,0
"53,0","304800,0",Alugada,"6,0",Empreendimento,B,"5000,0","8,88","0,02","0,0",29,0
"24,0","83000,0",Hipotecada,"6,0",Melhora do lar,A,"10400,0","5,79","0,13","0,0",3,0
"22,0","23000,0",Hipotecada,"5,0",Pagamento de débitos,A,"10625,0","7,51","0,46","0,0",4,0
"36,0","17640,0",Própria,"4,0",Melhora do lar,A,"5875,0","7,9","0,33","1,0",12,0
"21,0","24000,0",Alugada,"0,0",Médico,B,"1000,0","10,99","0,04","1,0",2,0
"25,0","150000,0",Hipotecada,"8,0",Pagamento de débitos,C,"5000,0","12,99","0,03","0,0",4,1
"25,0","49000,0",Alugada,"9,0",Pagamento de débitos,A,"10000,0","6,62","0,2","1,0",2,0
"27,0","77000,0",Hipotecada,"12,0",Educativo,A,"4900,0","6,03","0,06","0,0",7,0
"23,0","60000,0",Alugada,"7,0",Educativo,C,"2750,0","15,23","0,05","0,0",4,1
"28,0","73500,0",Própria,"12,0",Melhora do lar,B,"10000,0","9,88","0,14","0,0",10,0
"23,0","39000,0",Alugada,"1,0",Pessoal,B,"16000,0","11,36","0,41","1,0",3,0
"26,0","53000,0",Alugada,"4,0",Educativo,B,"6800,0","9,91","0,13","0,0",4,0
"25,0","75000,0",Hipotecada,"7,0",Melhora do lar,A,"12000,0","7,29","0,16","0,0",3,0
"22,0","34000,0",Alugada,"2,0",Pagamento de débitos,B,"8000,0","9,91","0,24","0,0",4,0
"28,0","40000,0",Hipotecada,"9,0",Pessoal,B,"19200,0","9,91","0,48","0,0",9,0
"42,0","32000,0",Alugada,"5,0",Pagamento de débitos,B,"10000,0","11,71","0,31","1,0",14,0
"35,0","23400,0",Própria,"12,0",Educativo,D,"5000,0","15,33","0,21","0,0",9,0
"24,0","75996,0",Alugada,"1,0",Pagamento de débitos,E,"10000,0","16,0","0,13","1,0",2,0
"22,0","30000,0",Alugada,"3,0",Pessoal,B,"6000,0","10,37","0,2","0,0",2,0
"36,0","50400,0",Hipotecada,"7,0",Melhora do lar,A,"12700,0","7,29","0,25","0,0",13,0
"39,0","39996,0",Alugada,"1,0",Empreendimento,B,"12000,0","10,74","0,3","0,0",16,0
"33,0","21000,0",Própria,"1,0",Melhora do lar,B,"7750,0","11,83","0,37","0,0",7,0
"25,0","115000,0",Hipotecada,"7,0",Pessoal,A,"18000,0","7,51","0,16","0,0",2,0
"34,0","56000,0",Alugada,"16,0",Pagamento de débitos,A,"5000,0","8,9","0,09","0,0",5,0
"31,0","68000,0",Alugada,"4,0",Pagamento de débitos,A,"12000,0","7,66","0,18","0,0",8,0
"28,0","48000,0",Alugada,"8,0",Pessoal,C,"10000,0","13,48","0,21","0,0",9,1
"34,0","47700,0",Alugada,"2,0",Pagamento de débitos,A,"9000,0","7,14","0,19","0,0",10,0
"37,0","43000,0",Alugada,"1,0",Médico,A,"10000,0","7,9","0,23","0,0",16,0
"22,0","32000,0",Alugada,"4,0",Empreendimento,D,"10000,0","16,07","0,31","1,0",2,0
"29,0","200000,0",Alugada,"14,0",Educativo,B,"16000,0","12,69","0,08","0,0",7,0
"24,0","40000,0",Alugada,"1,0",Pessoal,B,"3000,0","10,74","0,07","0,0",3,0
"35,0","37400,0",Hipotecada,"3,0",Empreendimento,D,"10750,0","15,95","0,29","0,0",5,0
"27,0","50000,0",Própria,"3,0",Médico,C,"9000,0","12,53","0,18","0,0",8,0
"29,0","33000,0",Alugada,"2,0",Educativo,B,"7200,0","11,71","0,22","1,0",10,0
"24,0","78956,0",Alugada,"5,0",Médico,B,"35000,0","11,11","0,44","1,0",4,0
"30,0","36000,0",Hipotecada,"14,0",Melhora do lar,B,"7000,0","10,65","0,19","0,0",5,0
"26,0","88900,0",Hipotecada,"9,0",Médico,C,"19200,0","14,65","0,22","0,0",4,0
"22,0","55000,0",Alugada,"1,0",Empreendimento,C,"15000,0","12,84","0,27","0,0",3,0
"34,0","54000,0",Hipotecada,"18,0",Melhora do lar,A,"4000,0","6,39","0,07","0,0",5,0
"21,0","30000,0",Hipotecada,"0,0",Educativo,B,"2400,0","11,71","0,08","0,0",3,0
"24,0","136000,0",Hipotecada,"9,0",Pagamento de débitos,F,"25000,0","19,13","0,18","1,0",3,0
"26,0","42000,0",Alugada,"3,0",Pagamento de débitos,A,"4500,0","7,66","0,11","0,0",2,0
"24,0","88000,0",Alugada,"2,0",Melhora do lar,B,"15000,0","9,99","0,17","1,0",4,0
"23,0","32000,0",Alugada,"4,0",Melhora do lar,B,"5000,0","12,69","0,16","1,0",4,0
"29,0","39996,0",Alugada,"3,0",Médico,C,"7000,0","12,84","0,18","0,0",5,0
"28,0","56864,0",Hipotecada,"5,0",Médico,A,"12300,0","7,88","0,22","0,0",8,0
"22,0","35000,0",Hipotecada,"6,0",Pagamento de débitos,A,"8000,0","5,79","0,23","0,0",3,0
"22,0","48000,0",Alugada,"1,0",Médico,C,"1600,0","14,26","0,03","0,0",4,0
"26,0","120000,0",Hipotecada,"5,0",Empreendimento,B,"13000,0","10,99","0,11","0,0",2,0
"22,0","45000,0",Alugada,"3,0",Educativo,B,"5000,0","11,11","0,11","0,0",4,0
"25,0","58800,0",Alugada,"4,0",Educativo,D,"5000,0","14,84","0,09","0,0",2,0
"27,0","40800,0",Hipotecada,"4,0",Educativo,B,"6000,0","11,49","0,15","0,0",10,0
"36,0","87000,0",Alugada,"7,0",Médico,C,"8000,0","14,65","0,09","0,0",14,1
"30,0","14400,0",Própria,"0,0",Melhora do lar,D,"9250,0","14,96","0,64","1,0",10,0
"30,0","130000,0",Hipotecada,"14,0",Médico,B,"6000,0","12,21","0,05","0,0",9,0
"24,0","120000,0",Hipotecada,"8,0",Empreendimento,A,"20000,0","7,9","0,17","0,0",4,0
"26,0","30000,0",Hipotecada,"10,0",Empreendimento,A,"6500,0","6,62","0,22","0,0",3,0
"22,0","97000,0",Hipotecada,"4,0",Pagamento de débitos,B,"14000,0","11,48","0,14","1,0",2,0
"23,0","23000,0",Alugada,"2,0",Educativo,A,"8875,0","8,9","0,39","1,0",2,0
"27,0","61500,0",Hipotecada,"3,0",Melhora do lar,B,"6000,0","10,99","0,1","0,0",7,0
"36,0","75000,0",Hipotecada,"6,0",Médico,A,"10000,0","6,99","0,13","0,0",13,0
"23,0","30000,0",Alugada,"1,0",Pessoal,D,"7500,0","13,24","0,25","1,0",3,1
"27,0","132000,0",Alugada,"6,0",Pagamento de débitos,C,"20000,0","12,73","0,15","0,0",10,0
"40,0","165000,0",Hipotecada,"18,0",Pagamento de débitos,A,"9000,0","7,51","0,05","0,0",16,0
"26,0","48996,0",Alugada,"5,0",Educativo,A,"5000,0","7,88","0,1","0,0",3,0
"23,0","22944,0",Alugada,"7,0",Educativo,B,"5000,0","11,11","0,22","0,0",3,0
"25,0","50000,0",Alugada,"2,0",Melhora do lar,B,"19000,0","10,99","0,38","1,0",4,0
"22,0","89000,0",Hipotecada,"6,0",Empreendimento,C,"16000,0","13,22","0,18","0,0",2,0
"23,0","35520,0",Alugada,"3,0",Educativo,C,"5000,0","13,57","0,14","0,0",3,0
"22,0","30000,0",Alugada,"3,0",Educativo,A,"4000,0","7,9","0,13","0,0",3,0
"28,0","35000,0",Alugada,"1,0",Pessoal,B,"7000,0","12,69","0,2","0,0",8,0
"38,0","34000,0",Alugada,"8,0",Médico,D,"9500,0","14,46","0,28","1,0",15,0
"42,0","82000,0",Alugada,"6,0",Pagamento de débitos,B,"22000,0","10,99","0,27","0,0",12,0
"21,0","11520,0",Própria,"5,0",Médico,B,"2000,0","11,12","0,17","1,0",3,0
"22,0","57160,0",Alugada,"2,0",Médico,B,"1500,0","11,36","0,03","0,0",3,0
"23,0","24000,0",Alugada,"4,0",Médico,C,"4000,0","11,66","0,17","0,0",4,0
"30,0","83000,0",Hipotecada,"4,0",Pagamento de débitos,B,"20000,0","11,11","0,24","0,0",9,0
"27,0","56004,0",Hipotecada,"4,0",Pessoal,A,"3100,0","9,32","0,06","0,0",7,0
"25,0","150000,0",Hipotecada,"9,0",Pagamento de débitos,A,"10000,0","5,42","0,07","0,0",4,0
"21,0","160000,0",Hipotecada,"3,0",Empreendimento,D,"15250,0","15,31","0,1","0,0",4,1
"22,0","51000,0",Alugada,"6,0",Empreendimento,B,"5650,0","9,91","0,11","0,0",4,0
"26,0","51600,0",Alugada,"1,0",Educativo,A,"5000,0","8,94","0,1","1,0",2,0
"24,0","35000,0",Alugada,"8,0",Educativo,A,"8000,0","6,03","0,23","0,0",2,0
"31,0","98000,0",Própria,"7,0",Médico,C,"5000,0","15,96","0,05","0,0",7,1
"21,0","90000,0",Alugada,"2,0",Empreendimento,B,"3300,0","11,71","0,04","0,0",4,0
"22,0","132000,0",Hipotecada,"3,0",Médico,A,"10000,0","7,66","0,08","0,0",2,0
"45,0","85000,0",Alugada,"0,0",Pessoal,C,"26000,0","14,27","0,31","1,0",15,1
"27,0","31200,0",Hipotecada,"1,0",Melhora do lar,B,"12300,0","12,53","0,39","0,0",8,0
"25,0","50000,0",Alugada,"7,0",Educativo,E,"8500,0","15,7","0,17","0,0",4,0
"25,0","69000,0",Alugada,"1,0",Pessoal,D,"8000,0","13,99","0,12","1,0",2,0
"22,0","50000,0",Hipotecada,"6,0",Pessoal,B,"8000,0","11,12","0,16","0,0",3,0
"23,0","48000,0",Própria,"8,0",Empreendimento,C,"6000,0","12,87","0,13","0,0",3,1
"26,0","33000,0",Alugada,"1,0",Empreendimento,B,"3500,0","10,25","0,11","0,0",2,0
"24,0","61000,0",Hipotecada,"4,0",Pessoal,D,"10000,0","15,65","0,16","0,0",3,0
"43,0","75000,0",Alugada,"0,0",Melhora do lar,A,"12000,0","7,9","0,16","0,0",16,0
"37,0","39700,0",Hipotecada,"4,0",Melhora do lar,C,"15000,0","13,23","0,38","0,0",11,1
"24,0","40800,0",Alugada,"5,0",Médico,C,"4800,0","13,85","0,12","0,0",3,1
"27,0","39000,0",Alugada,"4,0",Pessoal,C,"7000,0","13,79","0,18","1,0",7,1
"24,0","42000,0",Hipotecada,"8,0",Melhora do lar,D,"2500,0","15,28","0,06","0,0",2,0
"30,0","31000,0",Hipotecada,"3,0",Empreendimento,D,"12000,0","14,42","0,39","1,0",5,0
"25,0","51000,0",Hipotecada,"7,0",Pagamento de débitos,C,"7600,0","12,23","0,15","0,0",3,0
"22,0","43200,0",Própria,"6,0",Educativo,A,"6000,0","7,68","0,14","0,0",3,0
"22,0","82000,0",Alugada,"2,0",Educativo,B,"1600,0","11,89","0,02","0,0",2,0
"25,0","75000,0",Alugada,"5,0",Pessoal,D,"6400,0","15,99","0,09","0,0",2,1
"30,0","65000,0",Hipotecada,"3,0",Melhora do lar,D,"20000,0","16,77","0,31","0,0",5,1
"22,0","72204,0",Alugada,"2,0",Educativo,C,"6700,0","13,47","0,09","0,0",4,1
"27,0","36000,0",Alugada,"2,0",Pagamento de débitos,D,"12000,0","14,09","0,33","1,0",10,1
"25,0","45600,0",Alugada,"5,0",Médico,C,"12000,0","13,23","0,26","0,0",4,0
"34,0","39312,0",Alugada,"5,0",Pessoal,D,"10000,0","15,7","0,25","0,0",7,0
"30,0","34000,0",Alugada,"0,0",Pessoal,B,"4000,0","10,95","0,12","0,0",9,0
"34,0","135000,0",Hipotecada,"18,0",Educativo,A,"8000,0","9,32","0,06","0,0",6,0
"36,0","80000,0",Alugada,"4,0",Educativo,B,"7500,0","11,49","0,09","0,0",15,0
"23,0","103000,0",Alugada,"6,0",Pessoal,D,"24250,0","15,7","0,24","0,0",2,0
"23,0","38000,0",Própria,"0,0",Empreendimento,B,"17500,0","11,11","0,46","0,0",4,0
"23,0","85000,0",Hipotecada,"3,0",Educativo,B,"15000,0","10,0","0,18","0,0",2,0
"21,0","40000,0",Alugada,"4,0",Educativo,A,"5000,0","5,79","0,13","0,0",2,0
"27,0","30000,0",Alugada,"5,0",Pessoal,C,"6575,0","13,49","0,22","1,0",9,0
"24,0","88000,0",Hipotecada,"2,0",Educativo,G,"25000,0","18,84","0,28","1,0",2,0
"29,0","110000,0",Hipotecada,"11,0",Empreendimento,B,"12000,0","10,37","0,11","0,0",10,0
"26,0","62500,0",Hipotecada,"9,0",Médico,B,"8000,0","11,49","0,13","0,0",2,0
"23,0","63000,0",Alugada,"0,0",Empreendimento,D,"16000,0","14,42","0,25","1,0",2,1
"36,0","65000,0",Alugada,"7,0",Médico,C,"15000,0","13,72","0,23","0,0",11,0
"25,0","44400,0",Hipotecada,"9,0",Pagamento de débitos,A,"6000,0","6,03","0,14","0,0",2,0
